1; InFrontOfStickers; 1; 73d297cf-6ba1-48a4-9bb2-f1632cc73e2f; youtube; YouTube; Александр; 1; Супер интересно; 637231869102551730; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfStickers; 1; 73d297cf-6ba1-48a4-9bb2-f1632cc73e2f; youtube; YouTube; Александр; 1; Супер интересно; 637231869102551730; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfStickers; 1; 4dc45f9f-9fab-4cc3-b70e-09f0c59205e7; youtube; YouTube; Александр; 1; Пам-пам; 637231869188924870; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfMobile; 1; 9221ca56-c23d-43b0-b84b-b3fa4aa5dba8; youtube; YouTube; Александр; 1; Тут может быть ваша реклама; 637234372466034170; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfMobile; 1; c2cbd362-2573-4f04-a2e8-4681eb7f63b5; _silent_; YouTube; Александр; 1; Супер интересно; 637234372498363290; True; RGBA(0.500, 0.500, 0.500, 1.000); False; CREATED; -
1; InFrontOfMobile; 1; dc449955-030b-45dd-a58e-da3609b92e84; youtube; YouTube; Александр; 1; Ты не поверишь!; 637235172355217240; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfMobile; 1; 26adeb9c-b806-419e-b8da-d5c6117dac4c; whatsapp; WhatsApp; Антон; 5; Надеюсь скоро увидимся!; 637235172417297950; False; RGBA(0.000, 1.000, 0.000, 1.000); False; CREATED; -
1; InFrontOfMobile; 1; 26adeb9c-b806-419e-b8da-d5c6117dac4c; whatsapp; WhatsApp; Антон; 5; Надеюсь скоро увидимся!; 637235172417297950; False; RGBA(0.000, 1.000, 0.000, 1.000); False; REACTED; 20329060
1; InFrontOfMobile; 1; dc449955-030b-45dd-a58e-da3609b92e84; youtube; YouTube; Александр; 1; Ты не поверишь!; 637235172355217240; False; RGBA(1.000, 0.000, 0.000, 1.000); True; REACTED; 106427570
1; InFrontOfMobile; 1; 9445ab74-6420-4cd8-81cd-8c0d95399e0e; youtube; YouTube; Александр; 1; Очень важно!; 637235172477526880; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfMobile; 1; 990f221b-924d-4755-9919-d1ae215c2928; _silent_; WhatsApp; Елена; 7; Куда едешь на каникулах?; 637235172537753400; True; RGBA(0.500, 0.500, 0.500, 1.000); False; CREATED; -
1; InFrontOfMobile; 1; 4b5fc1d6-1c8b-4473-89cd-4063305b6a86; whatsapp; WhatsApp; Антон; 5; Когда придешь домой?; 637235172626980960; False; RGBA(0.000, 1.000, 0.000, 1.000); False; CREATED; -
1; InFrontOfMobile; 1; 9445ab74-6420-4cd8-81cd-8c0d95399e0e; youtube; YouTube; Александр; 1; Очень важно!; 637235172477526880; False; RGBA(1.000, 0.000, 0.000, 1.000); True; REACTED; 236610780
1; InFrontOfMobile; 1; 76083d06-4588-4256-9c17-57939d41061b; youtube; YouTube; Александр; 1; Пам-пам; 637235173341517530; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfMobile; 1; b6befbc2-edb7-45a4-9b4a-abe52e6022d4; _silent_; Яндекс.Почта; Антон; 5; Только сегодня!; 637235173403534520; True; RGBA(0.500, 0.500, 0.500, 1.000); False; CREATED; -
1; InFrontOfMobile; 1; eea364fe-df7a-4425-897b-f1178c5b3f71; youtube; YouTube; Александр; 1; Ответ; 637235173463762090; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfMobile; 1; eb9a6845-3ba4-4777-8a09-23d985c93e65; youtube; YouTube; Александр; 1; Только сегодня!; 637235175777275930; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfMobile; 1; 60959241-3b8b-48c6-a96c-51ef5497e0c3; whatsapp; WhatsApp; Андрей; 4; Что задали в универе?; 637235175839896630; False; RGBA(0.000, 1.000, 0.000, 1.000); False; CREATED; -
1; InFrontOfMobile; 1; 3fa12d82-c447-432f-9e74-45fccf3567d1; youtube; YouTube; Александр; 1; Пам-пам; 637235175900130970; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfMobile; 1; b545db78-7328-4391-8fb1-4712f77b2385; youtube; YouTube; Александр; 1; Тут может быть ваша реклама; 637235177229372370; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfMobile; 1; c5a0163a-9e69-4779-9f7e-43fa44616321; youtube; YouTube; Александр; 1; Тут может быть ваша реклама; 637235180744890700; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfMobile; 1; 6dff493d-2bdd-47e9-b619-2a5a0ab5b5f7; yandexpost; Яндекс.Почта; Зинаида; 9; Очень важно!; 637235180807248200; False; RGBA(1.000, 0.922, 0.016, 1.000); False; CREATED; -
1; InFrontOfMobile; 1; 6ed40419-693a-43d3-982f-dc60c1fb0133; youtube; YouTube; Александр; 1; Внимание!; 637235180867481430; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfMobile; 1; ed04891b-f15e-4e59-b32c-5c11b559f175; _silent_; YouTube; Алексей; 2; Тут может быть ваша реклама; 637235180927698480; True; RGBA(0.500, 0.500, 0.500, 1.000); False; CREATED; -
1; InFrontOfMobile; 1; cc6c2463-2162-4980-aa22-a3e8fade0571; whatsapp; WhatsApp; Анастасия; 6; Улетаю в командировку, польешь цветы?; 637235180988088650; False; RGBA(0.000, 1.000, 0.000, 1.000); False; CREATED; -
1; InFrontOfMobile; 1; 924c5d35-2e44-4746-88f3-647cdd9d6a0e; youtube; YouTube; Александр; 1; Тут может быть ваша реклама; 637235185474036420; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfMobile; 1; e5dc372c-fe39-42fb-87ea-db45b25cc761; whatsapp; WhatsApp; Виктория; 10; Пойдем гулять?; 637235185536441880; False; RGBA(0.000, 1.000, 0.000, 1.000); False; CREATED; -
1; InFrontOfMobile; 1; 924c5d35-2e44-4746-88f3-647cdd9d6a0e; youtube; YouTube; Александр; 1; Тут может быть ваша реклама; 637235185474036420; False; RGBA(1.000, 0.000, 0.000, 1.000); True; REACTED; 98538840
1; InFrontOfMobile; 1; 3f698d59-b7a9-47bf-a066-bcf00edbb6ac; youtube; YouTube; Александр; 1; Тут может быть ваша реклама; 637235185596706880; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfMobile; 1; 9e316956-2276-4446-b0fc-40f1b3687591; whatsapp; WhatsApp; Зинаида; 9; Завтра иду на стрижку; 637235185656995350; False; RGBA(0.000, 1.000, 0.000, 1.000); False; CREATED; -
1; InFrontOfMobile; 1; dca569c8-6dc2-4355-a854-d6fce09b2a21; _silent_; YouTube; Антон; 5; Очень важно!; 637235185717214640; True; RGBA(0.500, 0.500, 0.500, 1.000); False; CREATED; -
1; InFrontOfMobile; 1; 82e29b56-4fda-4512-a8cd-821225654f8b; youtube; YouTube; Александр; 1; Супер интересно; 637235191504705250; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfMobile; 1; b1fb3514-8a73-4c50-911e-e6a191ba0a46; _silent_; Telegram; Виктория; 10; Что делаешь?; 637235191566849600; True; RGBA(0.500, 0.500, 0.500, 1.000); False; CREATED; -
1; InFrontOfMobile; 1; 1a97ffd6-f8f1-4a46-ba35-dff9aa4b7e59; youtube; YouTube; Александр; 1; Внимание!; 637235191627154050; False; RGBA(1.000, 0.000, 0.000, 1.000); True; CREATED; -
1; InFrontOfMobile; 1; 11e59dc3-60a3-4c55-8d12-62f3ad8f867c; _silent_; WhatsApp; Елизавета; 8; Твои новости очень меня обрадовали; 637235191687392760; True; RGBA(0.500, 0.500, 0.500, 1.000); False; CREATED; -
1; InFrontOfMobile; 1; 0d631ba7-31f2-4ad5-95c3-1ccf0c3ec36b; _silent_; YouTube; Виктория; 10; Тут может быть ваша реклама; 637235191747606290; True; RGBA(0.500, 0.500, 0.500, 1.000); False; CREATED; -
